,Unnamed: 0,base_generated,base_prefixes,changed,date,mirror_from,namespace,sha256_hash,version,metrics.Axioms: Breakdown of axiom types.AnnotationAssertion,metrics.Axioms: Breakdown of axiom types.AnnotationPropertyDomain,metrics.Axioms: Breakdown of axiom types.AnnotationPropertyRangeOf,metrics.Axioms: Breakdown of axiom types.AsymmetricObjectProperty,metrics.Axioms: Breakdown of axiom types.ClassAssertion,metrics.Axioms: Breakdown of axiom types.DataPropertyDomain,metrics.Axioms: Breakdown of axiom types.Declaration,metrics.Axioms: Breakdown of axiom types.DifferentIndividuals,metrics.Axioms: Breakdown of axiom types.DisjointClasses,metrics.Axioms: Breakdown of axiom types.DisjointObjectProperties,metrics.Axioms: Breakdown of axiom types.EquivalentClasses,metrics.Axioms: Breakdown of axiom types.InverseObjectProperties,metrics.Axioms: Breakdown of axiom types.IrrefexiveObjectProperty,metrics.Axioms: Breakdown of axiom types.NegativeObjectPropertyAssertion,metrics.Axioms: Breakdown of axiom types.ObjectPropertyAssertion,metrics.Axioms: Breakdown of axiom types.ObjectPropertyDomain,metrics.Axioms: Breakdown of axiom types.ObjectPropertyRange,metrics.Axioms: Breakdown of axiom types.SameIndividual,metrics.Axioms: Breakdown of axiom types.SubAnnotationPropertyOf,metrics.Axioms: Breakdown of axiom types.SubClassOf,metrics.Axioms: Breakdown of axiom types.SubObjectPropertyOf,metrics.Axioms: Breakdown of axiom types.SymmetricObjectProperty,metrics.Axioms: Breakdown of axiom types.TransitiveObjectProperty,metrics.Axioms: Number of axioms,metrics.Entities: % of entities reused,metrics.Entities: Number of annotation properties,metrics.Entities: Number of classes,metrics.Entities: Number of data properties,metrics.Entities: Number of individuals,metrics.Entities: Number of object properties,metrics.Entities: Number of unsatisfiable classes,metrics.Info: Breakdown of OWL class expressions used.Class,metrics.Info: Breakdown of OWL class expressions used.DataHasValue,metrics.Info: Breakdown of OWL class expressions used.ObjectAllValuesFrom,metrics.Info: Breakdown of OWL class expressions used.ObjectComplementOf,metrics.Info: Breakdown of OWL class expressions used.ObjectExactCardinality,metrics.Info: Breakdown of OWL class expressions used.ObjectHasValue,metrics.Info: Breakdown of OWL class expressions used.ObjectIntersectionOf,metrics.Info: Breakdown of OWL class expressions used.ObjectMinCardinality,metrics.Info: Breakdown of OWL class expressions used.ObjectOneOf,metrics.Info: Breakdown of OWL class expressions used.ObjectSomeValuesFrom,metrics.Info: Breakdown of OWL class expressions used.ObjectUnionOf,metrics.Info: Does the ontology fall under OWL 2 DL?,metrics.Info: Experimental OBO score._dashboard,metrics.Info: Experimental OBO score._formula,metrics.Info: Experimental OBO score._impact,metrics.Info: Experimental OBO score._impact_external,metrics.Info: Experimental OBO score._reuse,metrics.Info: Experimental OBO score.oboscore,metrics.Info: How many externally documented uses?,metrics.Info: How many ontologies use it?,metrics.Info: Logical consistency,metrics.Info: Syntax,metrics.Info: Usage of namespaces in axioms.BFO,metrics.Info: Usage of namespaces in axioms.IAO,metrics.Info: Usage of namespaces in axioms.OMO,metrics.Info: Usage of namespaces in axioms.RO,metrics.Info: Usage of namespaces in axioms.UO,metrics.Info: Usage of namespaces in axioms.dc,metrics.Info: Usage of namespaces in axioms.dc11,metrics.Info: Usage of namespaces in axioms.foaf,metrics.Info: Usage of namespaces in axioms.obo,metrics.Info: Usage of namespaces in axioms.oboInOwl,metrics.Info: Usage of namespaces in axioms.owl,metrics.Info: Usage of namespaces in axioms.prefix_unknown,metrics.Info: Usage of namespaces in axioms.prov,metrics.Info: Usage of namespaces in axioms.rdf,metrics.Info: Usage of namespaces in axioms.rdfs,metrics.Info: Usage of namespaces in axioms.xsd,metrics.Info: Which ontologies use it?,results.FP01 Open.comment,results.FP01 Open.status,results.FP02 Common Format.status,results.FP03 URIs.comment,results.FP03 URIs.file,results.FP03 URIs.status,results.FP04 Versioning.comment,results.FP04 Versioning.status,results.FP05 Scope.comment,results.FP05 Scope.status,results.FP06 Textual Definitions.status,results.FP07 Relations.status,results.FP08 Documented.status,results.FP09 Plurality of Users.comment,results.FP09 Plurality of Users.status,results.FP11 Locus of Authority.comment,results.FP11 Locus of Authority.status,results.FP12 Naming Conventions.status,results.FP16 Maintenance.comment,results.FP16 Maintenance.status,results.FP20 Responsiveness.status,results.ROBOT Report.status,summary.comment,summary.status,summary.summary_count.ERROR,summary.summary_count.INFO,summary.summary_count.WARN,metrics.Axioms: Breakdown of axiom types.DataPropertyRange,metrics.Axioms: Breakdown of axiom types.SubDataPropertyOf,results.FP20 Responsiveness.comment,metrics.Axioms: Breakdown of axiom types.FunctionalObjectProperty,metrics.Axioms: Breakdown of axiom types.InverseFunctionalObjectProperty,metrics.Axioms: Breakdown of axiom types.SubPropertyChainOf,metrics.Info: Usage of namespaces in axioms.skos,results.FP02 Common Format.comment,metrics.Axioms: Breakdown of axiom types.DisjointUnion,metrics.Axioms: Breakdown of axiom types.FunctionalDataProperty,metrics.Axioms: Breakdown of axiom types.Rule,metrics.Info: Breakdown of OWL class expressions used.DataAllValuesFrom,metrics.Info: Breakdown of OWL class expressions used.DataExactCardinality,metrics.Info: Breakdown of OWL class expressions used.DataSomeValuesFrom,metrics.Axioms: Breakdown of axiom types.DataPropertyAssertion,metrics.Axioms: Breakdown of axiom types.ReflexiveObjectProperty,metrics.Axioms: Breakdown of axiom types.EquivalentDataProperties,metrics.Axioms: Breakdown of axiom types.EquivalentObjectProperties,metrics.Info: Breakdown of OWL class expressions used.ObjectMaxCardinality,results.FP08 Documented.comment,metrics.Info: Breakdown of OWL class expressions used.DataMinCardinality,metrics.Info: Usage of namespaces in axioms.APOLLO_SV,metrics.Info: Usage of namespaces in axioms.OBI,metrics.Info: Usage of namespaces in axioms.PATO,metrics.Info: Usage of namespaces in axioms.CHEBI,metrics.Info: Usage of namespaces in axioms.schema,metrics.Info: Breakdown of OWL class expressions used.ObjectHasSelf,metrics.Info: Usage of namespaces in axioms.BSPO,metrics.Info: Usage of namespaces in axioms.CARO,metrics.Info: Usage of namespaces in axioms.CL,metrics.Info: Usage of namespaces in axioms.ENVO,metrics.Info: Usage of namespaces in axioms.GO,metrics.Info: Usage of namespaces in axioms.NBO,metrics.Info: Usage of namespaces in axioms.NCBITaxon,metrics.Info: Usage of namespaces in axioms.PCO,metrics.Info: Usage of namespaces in axioms.PR,metrics.Info: Usage of namespaces in axioms.SO,metrics.Info: Usage of namespaces in axioms.UBERON,results.FP06 Textual Definitions.comment,results.ROBOT Report.comment,results.ROBOT Report.file,results.ROBOT Report.results.ERROR,results.ROBOT Report.results.INFO,results.ROBOT Report.results.WARN,metrics.Axioms: Breakdown of axiom types.DatatypeDefinition,metrics.Info: Breakdown of OWL class expressions used.DataMaxCardinality,metrics.Info: Usage of namespaces in axioms.GAZ,metrics.Info: Usage of namespaces in axioms.BCGO,metrics.Info: Usage of namespaces in axioms.BTO,metrics.Info: Usage of namespaces in axioms.CLO,metrics.Info: Usage of namespaces in axioms.ERO,metrics.Info: Usage of namespaces in axioms.PO,metrics.Axioms: Breakdown of axiom types.DisjointDataProperties,metrics.Info: Usage of namespaces in axioms.CHMO,metrics.Info: Usage of namespaces in axioms.GENEPIO,metrics.Info: Usage of namespaces in axioms.HP,metrics.Info: Usage of namespaces in axioms.NCIT,metrics.Info: Usage of namespaces in axioms.OAE,metrics.Info: Usage of namespaces in axioms.OBA,metrics.Info: Usage of namespaces in axioms.OBCS,metrics.Info: Usage of namespaces in axioms.STATO,failure,metrics.Info: Usage of namespaces in axioms.void
29,29,True,"['nanomine', 'NANOMINEALT']",True,2023-04-24 11:06:00.710154,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/nanomine.ttl,NanoMine,5dffba2a1bd841d6af2bba1809e9b1a06f3c55155754624be2d363c77bacecbb,,9424.0,,,2.0,48.0,36.0,2165.0,,82.0,,53.0,86.0,3.0,,,63.0,62.0,,,2266.0,237.0,35.0,28.0,14693.0,100.0,42.0,1815.0,56.0,34.0,268.0,0.0,6941.0,3.0,41.0,7.0,27.0,54.0,92.0,28.0,,419.0,67.0,False,0.444,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.222,0.0,0.0,True,Turtle,,,,,,1788.0,2882.0,36.0,,,27.0,9179.0,23.0,12.0,4144.0,16.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,1.0,36.0,26.0,,16.0,8.0,1.0,359.0,"OWL syntax (Turtle), but should be RDF/XML",,1.0,,2.0,,17.0,2.0,3.0,10.0,,2.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,True,"['oeo', 'OEOALT']",True,2023-04-24 11:06:53.086727,http://openenergy-platform.org/ontology/oeo/releases/oeo.owl,OEO,1f8ca5c0a964b5e7ed2fa64c22d0023c09d15a88adbfcd7a04cc7e564a24b0ba,http://openenergy-platform.org/ontology/oeo/releases/1.14.0/oeo.omn,9238.0,1.0,1.0,1.0,248.0,1.0,1869.0,7.0,47.0,1.0,138.0,17.0,1.0,1.0,320.0,73.0,72.0,7.0,20.0,2395.0,99.0,1.0,2.0,14560.0,100.0,100.0,1430.0,1.0,218.0,118.0,0.0,7180.0,4.0,16.0,18.0,2.0,79.0,187.0,2.0,3.0,1116.0,64.0,True,0.571,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.285,0.0,0.0,True,RDF/XML Syntax,794.0,4832.0,6.0,530.0,1224.0,5.0,22.0,1.0,26.0,2366.0,25.0,8683.0,278.0,125.0,2006.0,6.0,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'http://openenergy-platform.org/ontology/oeo/releases/1.14.0/oeo.omn' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,5 errors,ERROR,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,37,True,"['pmdco', 'PMDCOALT']",True,2023-04-24 11:02:01.223318,https://raw.githubusercontent.com/materialdigital/core-ontology/main/pmdco_core.ttl,PMDCO,979a53c342f275af50b492c6b7a12a3c4dddcc5f551eba2a45f0a08f7345041e,https://w3id.org/pmd/co,2226.0,,2.0,,2.0,7.0,413.0,,13.0,,42.0,49.0,,,3.0,61.0,53.0,,10.0,288.0,51.0,,,3247.0,100.0,37.0,290.0,12.0,9.0,109.0,0.0,1142.0,,,,,,15.0,,,47.0,12.0,False,0.549,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.275,0.0,0.0,True,Turtle,,,,,,7.0,3.0,,,,12.0,1233.0,1004.0,10.0,1228.0,7.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'https://w3id.org/pmd/co' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,5 errors,ERROR,5.0,1.0,2.0,6.0,5.0,,1.0,,13.0,482.0,"OWL syntax (Turtle), but should be RDF/XML",,,2.0,,,2.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,True,"['saref', 'SAREFALT']",True,2023-04-24 11:06:28.539984,https://labs.etsi.org/rep/saref/saref-core/-/raw/develop-v3.1.1/ontology/saref.ttl,SAREF,4ec9aba7c21b084f627016bc609149cedf231899202f03377539cac2e4b676a3,https://saref.etsi.org/core/v3.1.1/,264.0,,,,10.0,,141.0,,4.0,,,7.0,,,,28.0,30.0,,,147.0,,,,631.0,100.0,15.0,81.0,5.0,10.0,35.0,0.0,447.0,,40.0,,2.0,,,7.0,,26.0,2.0,True,0.482,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.241,0.0,0.0,True,Turtle,,,,,,8.0,,,,,1.0,660.0,,,266.0,1.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'https://saref.etsi.org/core/v3.1.1/' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,ERROR,PASS,6 errors,ERROR,6.0,1.0,2.0,,,Missing tracker and usages,,,,,"OWL syntax (Turtle), but should be RDF/XML",,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
42,42,True,"['semmd', 'SEMMDALT']",True,2023-04-24 11:05:35.779721,https://raw.githubusercontent.com/cpauloh/semmd/master/onto/v07_matl_prop_merged.ttl,SEMMD,2b97559ada331a34c2d94c3654502a25ece8550754b5bbc7c71e3a83b9d71a7c,http://www.linkedmodel.org/explore/1.2/schema/vaem,5238.0,1.0,13.0,,1815.0,4.0,848.0,2.0,22.0,,22.0,33.0,1.0,,2051.0,21.0,23.0,,4.0,955.0,48.0,2.0,5.0,14827.0,100.0,90.0,689.0,42.0,1254.0,108.0,0.0,4302.0,19.0,38.0,1.0,3.0,121.0,10.0,4.0,7.0,75.0,,False,0.504,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.252,0.0,0.0,True,Turtle,344.0,2884.0,,153.0,10.0,30.0,183.0,4.0,2.0,37.0,85.0,19365.0,,2423.0,2286.0,1256.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI does not resolve,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,6 errors,ERROR,6.0,1.0,1.0,35.0,11.0,,9.0,1.0,2.0,546.0,"OWL syntax (Turtle), but should be RDF/XML",,8.0,,3.0,9.0,,3617.0,,,36.0,6.0,,1.0,,57.0,6.0,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,,,,,,,,,,,,,,,,
45,45,True,"['sp', 'SPALT']",True,2023-04-24 11:02:24.905903,http://vocab.linkeddata.es/SMARTProtocols/myDocumentation_SPdoc_18Abril2017/SmartProtocols_doc_V4.0.owl,SP,5ce7fd2e5caf483fbf0cd5d1f71d9d955ad6f6f8761df407aa98cdd4c5c058dc,,1781.0,,,,45.0,,494.0,,74.0,,1.0,2.0,,,62.0,33.0,25.0,,,475.0,4.0,,3.0,2999.0,100.0,18.0,399.0,0.0,45.0,43.0,0.0,1607.0,,5.0,,,,,,,72.0,1.0,False,0.467,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.234,0.0,0.0,True,RDF/XML Syntax,4.0,1068.0,,2.0,,8.0,,,22.0,,,1477.0,,,780.0,,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,60.0,,241.0,,,,,27.0,,,,10.0,,,,12.0,,,,,,,,,,9.0,13.0,83.0,14.0,34.0,,,,,,,,,,,
46,46,True,"['ssn', 'SSNALT']",True,2023-04-24 11:02:21.901206,https://raw.githubusercontent.com/w3c/sdw/gh-pages/ssn/integrated/sosa.ttl,SSN,c70b0d1c843c0047e4c98e0a89392e46a05752ff6365bda7f7f55303905a0392,,248.0,,,,2.0,,53.0,,,,,9.0,,,,,,,,,,,,313.0,100.0,17.0,16.0,2.0,1.0,21.0,0.0,18.0,,,,,,,,,,,True,0.378,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.189,0.0,0.0,True,Turtle,,,,,,6.0,,4.0,,,,61.0,,,111.0,1.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,1.0,1.0,,Missing tracker and usages,,,,69.0,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,True,"['bmo', 'BMOALT']",True,2023-04-24 11:06:22.173642,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/bmo.ttl,bmo,7a078e0d8dac52660796c59ee5694c00fb5b9760a0d9adbf3f64560e95231c7c,,612.0,,,,20.0,30.0,419.0,,51.0,1.0,14.0,39.0,,,,148.0,150.0,,,141.0,87.0,1.0,,1749.0,100.0,29.0,177.0,31.0,20.0,177.0,0.0,967.0,,,,,,,,,,14.0,False,0.378,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.189,0.0,0.0,True,Turtle,93.0,2.0,,,,9.0,10.0,2.0,,,10.0,1730.0,6.0,,399.0,23.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,1.0,27.0,5.0,Missing tracker and usages,,,,221.0,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
50,50,True,"['enanomapper', 'ENANOMAPPERALT']",True,2023-04-24 11:05:45.586445,https://raw.githubusercontent.com/enanomapper/ontologies/master/enanomapper.owl,enanomapper,59731276af711562634de8a2abdaf082013ee449f12fd8b19b159af7703d5bc8,http://enanomapper.github.io/ontologies/releases/9.0/enanomapper.owl,124680.0,,134.0,,9.0,,22818.0,2.0,21.0,,292.0,,,,,,,,228.0,24611.0,43.0,,1.0,172860.0,100.0,737.0,21321.0,1.0,680.0,54.0,0.0,70987.0,,1.0,,,,20.0,,271.0,46.0,6.0,False,0.571,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.285,0.0,0.0,True,RDF/XML Syntax,98.0,55675.0,7.0,87.0,2810.0,62.0,912.0,8.0,722.0,20100.0,29.0,41390.0,,30.0,28069.0,9.0,[],License should use property 'http://purl.org/dc/terms/license'. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'http://enanomapper.github.io/ontologies/releases/9.0/enanomapper.owl' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,5 errors,ERROR,5.0,1.0,1.0,,,,1.0,,,6.0,,,1.0,,,,,,,,,,,,,6584.0,469.0,1951.0,4.0,,,,61.0,2405.0,6.0,,,,,,19.0,,,,,,,19.0,,1.0,,272.0,1286.0,,,,258.0,1.0,40.0,274.0,40176.0,57.0,72.0,21.0,,
52,52,True,"['mat', 'MATALT']",True,2023-04-24 11:07:41.681333,https://bimerr.iot.linkeddata.es/def/material-properties/ontology.ttl,mat,c7fffe8e3dc90ba232248c202f47885270ac377f868084b2c00e8ba23a771eeb,,202.0,,,,,,167.0,,,,,,,,,,,,,173.0,,,,549.0,100.0,10.0,140.0,8.0,0.0,13.0,0.0,459.0,,12.0,,2.0,,,4.0,,,,True,0.444,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.222,0.0,0.0,True,Turtle,,,,,,,5.0,,,,,533.0,,,219.0,17.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,,PASS,PASS,PASS,PASS,Missing tracker and usages,ERROR,Invalid contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,7 errors,ERROR,7.0,0.0,1.0,7.0,,Missing tracker and usages,,,,,"OWL syntax (Turtle), but should be RDF/XML",,,,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
53,53,True,"['matinfo', 'MATINFOALT']",True,2023-04-24 11:05:54.439603,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/matinfo/OML-MaterialInformation.owl,matinfo,3cd05e5edfcaae86c8418c4c0514e6fa489b3ba5584e7885b9713dc2f42378f3,,104.0,1.0,,,479.0,62.0,704.0,,,,,,,,22.0,31.0,30.0,,,597.0,,,,2056.0,100.0,3.0,606.0,66.0,488.0,31.0,0.0,2405.0,,,,,,,,,,3.0,False,0.333,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.167,0.0,0.0,True,RDF/XML Syntax,,,,,,,,,,,,3214.0,,,104.0,26.0,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,9 errors,ERROR,9.0,0.0,0.0,10.0,,Missing tracker and usages,,,,,,,,,,,,16.0,,,,,Homepage URL (https://www.researchgate.net/publication/262004148_MaterialOntology) does not resolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,True,,True,,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/metal-alloy.owl,metal-alloy,2c27e955ca0472979d234edfd65537c15333b47dcec2cb6c53f896f20c691624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed_robot_base,
55,55,True,"['mvc', 'MVCALT']",True,2023-04-24 11:07:21.848702,https://raw.githubusercontent.com/stream-project/ontology/master/MatVoc-Core.ttl,mvc,f7913df96c4ce7a7633a07f46e20f46e2ab769721f6e58f324c376b75bf37dff,,75.0,,,,,3.0,29.0,,,,7.0,2.0,,,,18.0,12.0,,,6.0,,,,154.0,100.0,14.0,28.0,3.0,0.0,12.0,0.0,73.0,,,,,,,,,,,False,0.444,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.222,0.0,0.0,True,Turtle,,,,,,,,1.0,,,,124.0,,,75.0,2.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,1.0,2.0,,,,,,2.0,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,True,"['mwo', 'MWOALT']",True,2023-04-24 11:07:32.786078,https://git.rwth-aachen.de/nfdi-matwerk/ta-oms/mwo/-/raw/main/ontology/mwo.owl,mwo,54508ef4511c8f3e7ec1724b01166b1d37f1546dc6a2c5cff2a57e4060257fad,,557.0,,2.0,,4.0,25.0,262.0,,,,7.0,21.0,,,,54.0,54.0,,8.0,92.0,8.0,4.0,,1113.0,100.0,45.0,115.0,29.0,5.0,74.0,0.0,465.0,,1.0,,,,,,,1.0,18.0,False,0.378,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.189,0.0,0.0,True,OWL Functional Syntax,13.0,152.0,,,,34.0,8.0,13.0,,44.0,8.0,752.0,,,346.0,5.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,1.0,3.0,11.0,Missing tracker and usages,,,,13.0,"OWL syntax (OWL Functional Syntax), but should be RDF/XML",,1.0,,,,2.0,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
60,60,True,"['periodictable', 'PERIODICTABLEALT']",True,2023-04-24 11:06:09.054194,http://www.daml.org/2003/01/periodictable/PeriodicTable.owl,periodictable,5c7eeeb723168d837353e65e06b77a225fa3b8e30bc7134b7e1b26a36f259727,,2.0,,,,156.0,,19.0,,,,3.0,,,,823.0,,,,,22.0,,,,1756.0,100.0,3.0,7.0,7.0,156.0,6.0,0.0,197.0,,7.0,,3.0,,,,3.0,,,True,0.4,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.2,0.0,0.0,True,RDF/XML Syntax,,,,,,,,,,,3.0,4327.0,,,6.0,739.0,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,0.0,,,Missing tracker and usages,,,,,,,,,8.0,4.0,,731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,61,True,"['ssos', 'SSOSALT']",True,2023-04-24 11:07:38.591093,https://groups.niso.org/higherlogic/ws/public/download/26422/SSOS01.owl,ssos,51592cd5f6375ff0ecbe6a014ef5d59faab9e91ad4ae167d82712e34dea6c207,,79.0,,,,,3.0,76.0,,6.0,,,1.0,,,,1.0,4.0,,,23.0,13.0,,1.0,244.0,100.0,3.0,27.0,21.0,0.0,19.0,0.0,100.0,,,,,,,,,,,True,0.311,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.155,0.0,0.0,True,OWL/XML Syntax,,,,,,,,,,,20.0,213.0,,1.0,65.0,26.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,9 errors,ERROR,9.0,0.0,1.0,20.0,17.0,Missing tracker and usages,,,,16.0,"OWL syntax (OWL/XML Syntax), but should be RDF/XML",,,,1.0,,,,,,,,Homepage URL (https://www.niso.org/standards-committees/ssos) does not resolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
