,Unnamed: 0.1,Unnamed: 0,base_generated,base_prefixes,changed,date,mirror_from,namespace,sha256_hash,version,metrics.Axioms: Breakdown of axiom types.AnnotationAssertion,metrics.Axioms: Breakdown of axiom types.AnnotationPropertyDomain,metrics.Axioms: Breakdown of axiom types.AnnotationPropertyRangeOf,metrics.Axioms: Breakdown of axiom types.AsymmetricObjectProperty,metrics.Axioms: Breakdown of axiom types.ClassAssertion,metrics.Axioms: Breakdown of axiom types.DataPropertyDomain,metrics.Axioms: Breakdown of axiom types.Declaration,metrics.Axioms: Breakdown of axiom types.DifferentIndividuals,metrics.Axioms: Breakdown of axiom types.DisjointClasses,metrics.Axioms: Breakdown of axiom types.DisjointObjectProperties,metrics.Axioms: Breakdown of axiom types.EquivalentClasses,metrics.Axioms: Breakdown of axiom types.InverseObjectProperties,metrics.Axioms: Breakdown of axiom types.IrrefexiveObjectProperty,metrics.Axioms: Breakdown of axiom types.NegativeObjectPropertyAssertion,metrics.Axioms: Breakdown of axiom types.ObjectPropertyAssertion,metrics.Axioms: Breakdown of axiom types.ObjectPropertyDomain,metrics.Axioms: Breakdown of axiom types.ObjectPropertyRange,metrics.Axioms: Breakdown of axiom types.SameIndividual,metrics.Axioms: Breakdown of axiom types.SubAnnotationPropertyOf,metrics.Axioms: Breakdown of axiom types.SubClassOf,metrics.Axioms: Breakdown of axiom types.SubObjectPropertyOf,metrics.Axioms: Breakdown of axiom types.SymmetricObjectProperty,metrics.Axioms: Breakdown of axiom types.TransitiveObjectProperty,metrics.Axioms: Number of axioms,metrics.Entities: % of entities reused,metrics.Entities: Number of annotation properties,metrics.Entities: Number of classes,metrics.Entities: Number of data properties,metrics.Entities: Number of individuals,metrics.Entities: Number of object properties,metrics.Entities: Number of unsatisfiable classes,metrics.Info: Breakdown of OWL class expressions used.Class,metrics.Info: Breakdown of OWL class expressions used.DataHasValue,metrics.Info: Breakdown of OWL class expressions used.ObjectAllValuesFrom,metrics.Info: Breakdown of OWL class expressions used.ObjectComplementOf,metrics.Info: Breakdown of OWL class expressions used.ObjectExactCardinality,metrics.Info: Breakdown of OWL class expressions used.ObjectHasValue,metrics.Info: Breakdown of OWL class expressions used.ObjectIntersectionOf,metrics.Info: Breakdown of OWL class expressions used.ObjectMinCardinality,metrics.Info: Breakdown of OWL class expressions used.ObjectOneOf,metrics.Info: Breakdown of OWL class expressions used.ObjectSomeValuesFrom,metrics.Info: Breakdown of OWL class expressions used.ObjectUnionOf,metrics.Info: Does the ontology fall under OWL 2 DL?,metrics.Info: Experimental OBO score._dashboard,metrics.Info: Experimental OBO score._formula,metrics.Info: Experimental OBO score._impact,metrics.Info: Experimental OBO score._impact_external,metrics.Info: Experimental OBO score._reuse,metrics.Info: Experimental OBO score.oboscore,metrics.Info: How many externally documented uses?,metrics.Info: How many ontologies use it?,metrics.Info: Logical consistency,metrics.Info: Syntax,metrics.Info: Usage of namespaces in axioms.BFO,metrics.Info: Usage of namespaces in axioms.IAO,metrics.Info: Usage of namespaces in axioms.OMO,metrics.Info: Usage of namespaces in axioms.RO,metrics.Info: Usage of namespaces in axioms.UO,metrics.Info: Usage of namespaces in axioms.dc,metrics.Info: Usage of namespaces in axioms.dc11,metrics.Info: Usage of namespaces in axioms.foaf,metrics.Info: Usage of namespaces in axioms.obo,metrics.Info: Usage of namespaces in axioms.oboInOwl,metrics.Info: Usage of namespaces in axioms.owl,metrics.Info: Usage of namespaces in axioms.prefix_unknown,metrics.Info: Usage of namespaces in axioms.prov,metrics.Info: Usage of namespaces in axioms.rdf,metrics.Info: Usage of namespaces in axioms.rdfs,metrics.Info: Usage of namespaces in axioms.xsd,metrics.Info: Which ontologies use it?,results.FP01 Open.comment,results.FP01 Open.status,results.FP02 Common Format.status,results.FP03 URIs.comment,results.FP03 URIs.file,results.FP03 URIs.status,results.FP04 Versioning.comment,results.FP04 Versioning.status,results.FP05 Scope.comment,results.FP05 Scope.status,results.FP06 Textual Definitions.status,results.FP07 Relations.status,results.FP08 Documented.status,results.FP09 Plurality of Users.comment,results.FP09 Plurality of Users.status,results.FP11 Locus of Authority.comment,results.FP11 Locus of Authority.status,results.FP12 Naming Conventions.status,results.FP16 Maintenance.comment,results.FP16 Maintenance.status,results.FP20 Responsiveness.status,results.ROBOT Report.status,summary.comment,summary.status,summary.summary_count.ERROR,summary.summary_count.INFO,summary.summary_count.WARN,metrics.Axioms: Breakdown of axiom types.DataPropertyRange,metrics.Axioms: Breakdown of axiom types.SubDataPropertyOf,results.FP20 Responsiveness.comment,metrics.Axioms: Breakdown of axiom types.FunctionalObjectProperty,metrics.Axioms: Breakdown of axiom types.InverseFunctionalObjectProperty,metrics.Axioms: Breakdown of axiom types.SubPropertyChainOf,metrics.Info: Usage of namespaces in axioms.skos,results.FP02 Common Format.comment,metrics.Axioms: Breakdown of axiom types.DisjointUnion,metrics.Axioms: Breakdown of axiom types.FunctionalDataProperty,metrics.Axioms: Breakdown of axiom types.Rule,metrics.Info: Breakdown of OWL class expressions used.DataAllValuesFrom,metrics.Info: Breakdown of OWL class expressions used.DataExactCardinality,metrics.Info: Breakdown of OWL class expressions used.DataSomeValuesFrom,metrics.Axioms: Breakdown of axiom types.DataPropertyAssertion,metrics.Axioms: Breakdown of axiom types.ReflexiveObjectProperty,metrics.Axioms: Breakdown of axiom types.EquivalentDataProperties,metrics.Axioms: Breakdown of axiom types.EquivalentObjectProperties,metrics.Info: Breakdown of OWL class expressions used.ObjectMaxCardinality,results.FP08 Documented.comment,metrics.Info: Breakdown of OWL class expressions used.DataMinCardinality,metrics.Info: Usage of namespaces in axioms.APOLLO_SV,metrics.Info: Usage of namespaces in axioms.OBI,metrics.Info: Usage of namespaces in axioms.PATO,metrics.Info: Usage of namespaces in axioms.CHEBI,metrics.Info: Usage of namespaces in axioms.schema,metrics.Info: Breakdown of OWL class expressions used.ObjectHasSelf,metrics.Info: Usage of namespaces in axioms.BSPO,metrics.Info: Usage of namespaces in axioms.CARO,metrics.Info: Usage of namespaces in axioms.CL,metrics.Info: Usage of namespaces in axioms.ENVO,metrics.Info: Usage of namespaces in axioms.GO,metrics.Info: Usage of namespaces in axioms.NBO,metrics.Info: Usage of namespaces in axioms.NCBITaxon,metrics.Info: Usage of namespaces in axioms.PCO,metrics.Info: Usage of namespaces in axioms.PR,metrics.Info: Usage of namespaces in axioms.SO,metrics.Info: Usage of namespaces in axioms.UBERON,results.FP06 Textual Definitions.comment,results.ROBOT Report.comment,results.ROBOT Report.file,results.ROBOT Report.results.ERROR,results.ROBOT Report.results.INFO,results.ROBOT Report.results.WARN,metrics.Axioms: Breakdown of axiom types.DatatypeDefinition,metrics.Info: Breakdown of OWL class expressions used.DataMaxCardinality,metrics.Info: Usage of namespaces in axioms.GAZ,metrics.Info: Usage of namespaces in axioms.BCGO,metrics.Info: Usage of namespaces in axioms.BTO,metrics.Info: Usage of namespaces in axioms.CLO,metrics.Info: Usage of namespaces in axioms.ERO,metrics.Info: Usage of namespaces in axioms.PO,metrics.Axioms: Breakdown of axiom types.DisjointDataProperties,metrics.Info: Usage of namespaces in axioms.CHMO,metrics.Info: Usage of namespaces in axioms.GENEPIO,metrics.Info: Usage of namespaces in axioms.HP,metrics.Info: Usage of namespaces in axioms.NCIT,metrics.Info: Usage of namespaces in axioms.OAE,metrics.Info: Usage of namespaces in axioms.OBA,metrics.Info: Usage of namespaces in axioms.OBCS,metrics.Info: Usage of namespaces in axioms.STATO,failure,metrics.Info: Usage of namespaces in axioms.void,OWL2 profile information,Semantic expressivity,Does the ontology correspond to the RDFS profile?,Logical constructs used,Number of SWRL rules used,What serialisation is used for the ontology?,Number of tautological axioms,"If true, there is a definite cycle in the ontology. If false, cyclicity is unknown (experimental)",Number of logical axioms in ontology,Most frequently used class,Counts of OWL2 DL profile violations,Number of axioms using at least one term in a namespace,namespace_entity_count
12,13,13,TRUE,"['emmo_crystallography', 'EMMO_CRYSTALLOGRAPHYALT']",TRUE,05:15.1,https://raw.githubusercontent.com/emmo-repo/domain-crystallography/master/crystallography.ttl,EMMO_crystallography,ba194d6a152b2103d8ca4f6d2980961870b581a8d2a1d4bcf02ab46cb3805503,http://emmo.info/domain-crystallography/0.0.1/crystallography,9482,2,20,16,1,2,1896,,2,,68,8,17,,,22,30,,25,3325,55,8,10,15143,100,42,1806,9,1,47,0,9700,135,162,6,31,1,10,,,253,13,FALSE,0.549,(1*impact+1*dashboard)/2,0,0,1,0.275,0,0,TRUE,Turtle,,,,,,6,,,,,53,15530,,115,1396,42,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'http://emmo.info/domain-crystallography/0.0.1/crystallography' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,5 errors,ERROR,5,1,2,6,7,,9,6,,4123,"OWL syntax (Turtle), but should be RDF/XML",116,2,,3,9,4,,1,,7,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2,SROIQ(D),FALSE,AL,0,Turtle,0,TRUE,106,http://emmo.info/emmo#EMMO_2ff07b07_c447_490f_903a_f6a72a12d7bf,"['InsufficientOperands 2'
 'UseOfReservedVocabularyForAnnotationPropertyIRI 31']",['dc 2' 'owl 16' 'prefix_unknown 441' 'rdf 7' 'rdfs 19' 'skos 47'],['dc 6' 'owl 8' 'prefix_unknown 1884' 'rdf 1' 'rdfs 4' 'skos 3' 'xsd 7']
13,14,14,TRUE,"['emmo_mappings', 'EMMO_MAPPINGSALT']",TRUE,05:25.6,https://raw.githubusercontent.com/emmo-repo/domain-mappings/master/mappings.ttl,EMMO_mappings,c5292bb186b6d059c71a7705fb06d6976c63f435d13b44cfdf8ec6f128f29987,http://emmo.info/domain-mappings/0.0.1,1915,1,19,15,5,4,613,,1,,67,8,16,,2,24,32,,23,876,57,8,9,3754,100,36,528,5,5,48,0,2523,128,60,5,5,1,9,,,118,13,FALSE,0.504,(1*impact+1*dashboard)/2,0,0,1,0.252,0,0,TRUE,Turtle,,,,,,6,,,,,38,4170,,108,332,34,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI does not resolve,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,6 errors,ERROR,6,1,1,3,4,,9,5,,645,"OWL syntax (Turtle), but should be RDF/XML",28,2,,3,4,4,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2,SROIQ(D),FALSE,AL,0,Turtle,4,FALSE,27,http://emmo.info/domain-mappings#KnowledgeModel,['UseOfReservedVocabularyForAnnotationPropertyIRI 16'],['owl 4' 'prefix_unknown 81' 'rdfs 8' 'skos 10' 'xsd 3'],['dc 6' 'owl 8' 'prefix_unknown 601' 'rdf 1' 'rdfs 4' 'skos 3' 'xsd 6']
14,15,15,TRUE,"['emmo_mechanical_testing', 'EMMO_MECHANICAL_TESTINGALT']",TRUE,02:12.9,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/emmo-mechanical-testing.owl,EMMO_mechanical_testing,3e3df20aa79b0940c0624e530d66ac6417009ff174ec60b158f956939a1e832d,http://emmo.info/emmo/domain/mechanical-testing/1.0.0,2538,,30,20,1,4,964,,2,,79,,20,,,29,32,,37,1357,63,14,16,5257,100,52,851,7,2,61,0,3809,157,58,5,42,2,24,2,,208,13,FALSE,0.527,(1*impact+1*dashboard)/2,0,0,1,0.264,0,0,TRUE,RDF/XML Syntax,,,,,,6,,,,,29,5655,,136,666,44,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI does not resolve,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,6 errors,ERROR,6,1,0,5,4,,4,8,,987,,27,3,,3,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SROIQ(D),FALSE,AL,0,RDF/XML Syntax,3,TRUE,725,http://emmo.info/emmo/domain/mechanical-testing#EMMO_926d14c7_4f78_4c37_99b4_dfb0a531db64,"['LexicalNotInLexicalSpace 20'
 'UseOfReservedVocabularyForAnnotationPropertyIRI 10']",['owl 4' 'prefix_unknown 1981' 'rdf 31' 'rdfs 288' 'skos 354' 'xsd 13'],['dc 6' 'owl 7' 'prefix_unknown 953' 'rdf 1' 'rdfs 4' 'skos 3' 'xsd 7']
15,16,16,TRUE,"['emmo_microstructure', 'EMMO_MICROSTRUCTUREALT']",TRUE,02:15.9,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/emmo-microstructure.owl,EMMO_microstructure,d30a217f470ca02d13507c4e435ce7ae1f65aab1d72ba16f80a34a76be2d09f9,,622,,17,16,,2,274,,,,29,,16,,,22,30,,21,275,46,7,8,1406,100,34,219,3,1,47,0,894,8,18,5,5,1,5,,,64,12,FALSE,0.467,(1*impact+1*dashboard)/2,0,0,1,0.234,0,0,TRUE,RDF/XML Syntax,,,,,,6,,,,,23,1474,,8,217,10,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7,0,0,1,1,,4,5,,240,,10,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2,SROIQ(D),FALSE,AL,0,RDF/XML Syntax,0,FALSE,80,http://www.semanticweb.org/jesperf/ontologies/2019/11/untitled-ontology-9#EMMO_c790454f_fe29_4f79_98c5_a368cb890817,"['UseOfReservedVocabularyForAnnotationPropertyIRI 14'
 'UseOfUndeclaredAnnotationProperty 2' 'UseOfUndeclaredClass 36'
 'UseOfUndeclaredObjectProperty 29']",['owl 5' 'prefix_unknown 234' 'rdfs 53'],['dc 6' 'owl 6' 'prefix_unknown 285' 'rdf 1' 'rdfs 4' 'skos 3' 'xsd 6']
16,18,18,TRUE,"['gpo', 'GPOALT']",TRUE,05:08.5,https://raw.githubusercontent.com/General-Process-Ontology/ontology/master/GPO_inferred.ttl,GPO,566b85a92ea6429fe8edef1ff62dd39e1c85617ef22deaa337a32049901fd66b,,2532,,,7,3,4,1077,,3,,98,11,14,,,52,59,,,2207,115,11,6,6249,100,29,963,5,1,86,0,5450,494,46,5,5,1,16,,,336,35,FALSE,0.444,(1*impact+1*dashboard)/2,0,0,1,0.222,0,0,TRUE,Turtle,,,,,,6,,,,,29,7964,,120,305,387,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7,0,1,3,1,,,5,,1158,"OWL syntax (Turtle), but should be RDF/XML",36,4,,3,3,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2,SROIQ(D),FALSE,D,0,Turtle,6,TRUE,2640,http://emmo.info/emmo/domain/periodic-table#EMMO_36a32a8c-8307-5b09-adcb-bbaeb9e36b49,['UseOfReservedVocabularyForAnnotationPropertyIRI 17'],"['dc 6' 'owl 29' 'prefix_unknown 7964' 'rdf 120' 'rdfs 305' 'skos 1158'
 'xsd 387']",['dc 6' 'owl 6' 'prefix_unknown 1066' 'rdf 1' 'rdfs 4' 'skos 2' 'xsd 7']
17,20,20,TRUE,"['LPBFO', 'LPBFOALT']",TRUE,05:02.3,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/LPBFO.owl,LPBFO,0d015a2265fe2a45682032a77b6c72708d6e73223e312f5a123e5b87adf7c9d4,https://gitlab.cc-asp.fraunhofer.de/EMI_datamanagement/LPBFO/-/raw/master/LPBFO.owl,1579,,,,,2,572,,22,,1,1,,,,8,14,,2,508,27,,,2757,100,29,509,12,0,28,0,1680,,,,,,,,,,,TRUE,0.438,(1*impact+1*dashboard)/2,0,0,1,0.219,0,0,TRUE,RDF/XML Syntax,272,428,,,,1,2,2,,,12,1634,,,1214,10,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'https://gitlab.cc-asp.fraunhofer.de/EMI_datamanagement/LPBFO/-/raw/master/LPBFO.owl' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,ERROR,PASS,7 errors,ERROR,7,1,1,10,11,Missing tracker and usages,,,,,,,,,,,,,,,,,Missing homepage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2_dl,ALCHI(D),FALSE,AL,0,RDF/XML Syntax,0,TRUE,151,https://www.materials.fraunhofer.de/ontologies/BWMD_ontology/mid#BWMD_00008,[],['BFO 24' 'IAO 2' 'prefix_unknown 444' 'rdfs 344'],"['BFO 37' 'IAO 13' 'dc 1' 'dc11 2' 'foaf 2' 'owl 4' 'prefix_unknown 515'
 'rdf 1' 'rdfs 4' 'xsd 7']"
18,21,21,TRUE,"['mambo', 'MAMBOALT']",TRUE,05:48.5,https://raw.githubusercontent.com/daimoners/MAMBO/master/mambo_core.owl,MAMBO,452059875cfdcd0c43dd914f268c162bbe95bddd38dc24f3cfafbb411d355afc,,,,,,21,32,111,,17,,,4,,,18,22,24,,,15,7,,3,366,100,0,31,38,21,23,0,219,,,,,,1,,,1,14,TRUE,0.467,(1*impact+1*dashboard)/2,0,0,1,0.234,0,0,TRUE,RDF/XML Syntax,,,,,,,,,,,25,611,,7,,67,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7,0,0,26,18,,,,,,,,4,,,4,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2_dl,SHIQ(D),FALSE,D,0,RDF/XML Syntax,25,FALSE,255,file:/home/fabio/Projects/MAMBO/mambo.owl#MolecularSystem,[],['owl 25' 'prefix_unknown 611' 'rdf 7' 'xsd 67'],['owl 2' 'prefix_unknown 111' 'rdf 1' 'xsd 6']
19,22,22,TRUE,"['mdo', 'MDOALT']",TRUE,05:57.6,https://raw.githubusercontent.com/LiUSemWeb/Materials-Design-Ontology/master/mdo-full.owl,MDO,f5de875133bebabbaa2020fe56887b91b9ff0b5651f1ecd09e699b5bb8e427d3,https://w3id.org/mdo/full/1.1/,177,,,,2,30,113,,1,,,,,,,26,29,,,49,,,,458,100,12,37,32,2,32,0,219,,19,,15,,19,,,11,5,TRUE,0.571,(1*impact+1*dashboard)/2,0,0,1,0.285,0,0,TRUE,RDF/XML Syntax,,,,,,5,,,,,,437,13,1,177,47,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'https://w3id.org/mdo/full/1.1/' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,5 errors,ERROR,5,1,1,31,,,,,,,,,,,,14,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2_dl,ALCQ(D),FALSE,AL,0,RDF/XML Syntax,0,FALSE,0,,[],['dc 5' 'prefix_unknown 2'],['dc 5' 'owl 1' 'prefix_unknown 101' 'prov 4' 'rdf 2' 'rdfs 3' 'xsd 7']
20,23,23,TRUE,"['MOL_BRINELL', 'MOL_BRINELLALT']",TRUE,06:19.1,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/MOL_BRINELL.ttl,MOL_BRINELL,0538943a21c284c133ecf7452b7a547d9b351e3464dd00ed3140650f77b7336b,,191,,,,3053,,3340,,,,,,,,8133,,,,,14,,,,16349,100,4,37,4,3277,17,0,3118,,,,,,,,,,,FALSE,0.378,(1*impact+1*dashboard)/2,0,0,1,0.189,0,0,TRUE,Turtle,,,,287,,,,,,,,36821,,,192,1618,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8,0,1,,,Missing tracker and usages,,,,,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,24,24,TRUE,"['MOL_TENSILE', 'MOL_TENSILEALT']",TRUE,04:58.6,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/MOL_TENSILE.owl,MOL_TENSILE,75270bf4e235acf81cb73ad9b9e9eaed49b3aa1901d0e286122814bb8fdd2f85,https://gitlab.cc-asp.fraunhofer.de/hart/matolab_mechanik/-/raw/master/mol_tt.owl,1354,,,,20,2,532,,21,,,1,,,,9,14,,2,386,83,,,2468,100,29,387,17,20,84,0,1331,,,,,,,,,,,TRUE,0.416,(1*impact+1*dashboard)/2,0,0,1,0.208,0,0,TRUE,Turtle,253,426,,,,1,2,2,,,23,1553,,,987,27,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'https://gitlab.cc-asp.fraunhofer.de/hart/matolab_mechanik/-/raw/master/mol_tt.owl' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,ERROR,PASS,7 errors,ERROR,7,1,2,14,16,Missing tracker and usages,1,,,,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,13,,,,,Missing homepage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,25,25,TRUE,"['mseo', 'MSEOALT']",TRUE,04:43.7,https://raw.githubusercontent.com/Mat-O-Lab/MSEO/main/MSEO_mid.ttl,MSEO,f143875df123c11c9957f2d20a8eb7cd79a5a42609bf74dcd29c6e2dbe97993e,,1708,,,,2,1,370,,10,,29,43,,,,113,114,,30,299,81,,13,2826,100,56,204,2,2,116,0,1286,,44,34,,,116,,,145,59,FALSE,0.444,(1*impact+1*dashboard)/2,0,0,1,0.222,0,0,TRUE,Turtle,959,16,,,,23,100,,,,10,1866,,,424,,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7,0,1,,1,,9,2,1,509,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2,SROIN(D),FALSE,AL,0,Turtle,6,TRUE,233,http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementArtifactFunction,['UseOfUndeclaredAnnotationProperty 7'],['BFO 27' 'IAO 21' 'RO 2' 'owl 35' 'prefix_unknown 720' 'rdfs 251' 'xsd 7'],"['BFO 43' 'IAO 14' 'RO 28' 'dc 5' 'dc11 3' 'foaf 2' 'oboInOwl 2' 'owl 6'
 'prefix_unknown 2373' 'rdf 1' 'rdfs 5' 'skos 2' 'xsd 8']"
23,26,26,TRUE,"['matonto', 'MATONTOALT']",TRUE,05:32.6,https://raw.githubusercontent.com/inovexcorp/MatOnto-Ontologies/master/matonto-release.ttl,MatOnto,d91cb6aa57c37be0f552e6b327b26e8a638ab9a87d147eeadff5cdb4293f5fe5,,1841,,,,125,,1074,,163,,282,30,,,195,68,73,17,,1190,74,16,15,5235,100,17,848,13,131,83,0,5142,144,96,,20,,394,10,,489,66,FALSE,0.444,(1*impact+1*dashboard)/2,0,0,1,0.222,0,0,TRUE,Turtle,,,,,,,7,,,,5,7332,,19,1771,193,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7,0,1,10,3,,2,,,23,"OWL syntax (Turtle), but should be RDF/XML",1,3,,,,4,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2,SHOIQ(D),FALSE,D,0,Turtle,4,TRUE,2320,http://ontology.dumontierlab.com/Reactant,['UseOfUndeclaredAnnotationProperty 154'],"['dc11 7' 'owl 5' 'prefix_unknown 7332' 'rdf 19' 'rdfs 1771' 'skos 23'
 'xsd 193']",['dc11 10' 'owl 3' 'prefix_unknown 1075' 'rdf 1' 'rdfs 3' 'skos 1' 'xsd 2']
24,28,28,TRUE,"['npo', 'NPOALT']",TRUE,05:38.9,https://raw.githubusercontent.com/sobolevnrm/npo/master/npo-asserted.owl,NPO,f10c4a23773c793696737aabf33aa51d3de0916199852b6b79b2d339c25e1a1c,,11343,,7,,,,2014,,12277,,395,2,,,,16,19,,,2781,64,,4,28924,100,24,1906,22,0,65,0,33527,111,125,,1,,470,,,1478,88,FALSE,0.467,(1*impact+1*dashboard)/2,0,0,1,0.234,0,0,TRUE,RDF/XML Syntax,,,,,,,10,,,,2,44743,,,2110,112,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7,0,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,owl2,SHIN(D),FALSE,D,0,RDF/XML Syntax,0,TRUE,15560,http://purl.org/obo/owl/CHEBI#CHEBI_27601,['IllegalPunning 9243'],['dc11 10' 'owl 2' 'prefix_unknown 44743' 'rdfs 2110' 'xsd 112'],['dc11 6' 'owl 2' 'prefix_unknown 2007' 'rdf 2' 'rdfs 2' 'xsd 2']
